5_1_F,5_1_D,7_1_F,7_1_D,8_1_F,8_1_D,10_1_F,10_1_D,9_1_F,9_1_D,9_2_F,9_2_D,24_1_F,24_1_D,1_1_F,1_1_D,1_2_F,1_2_D,2_1_F,2_1_D,20_1_F,20_1_D,19_1_F,19_1_D
,,,,,,,,2.543132,50.21063,,,88.22378,50.20913,174.8915,50.21463,178.5879,50.20688,177.7547,50.21475,,,343.9277,50.20663
,,,,,,,,2.543767,50.21838,,,88.22569,50.2175,174.9001,50.22313,178.5898,50.215,177.7585,50.22313,,,343.9328,50.21488
,,,,,,,,2.545357,50.22738,,,88.22473,50.22588,174.9051,50.23163,178.5933,50.22375,177.7639,50.23125,,,343.9334,50.22313
,,,,,,,,2.54631,50.23538,,,88.2225,50.23413,174.9086,50.23988,178.5952,50.23163,177.7687,50.23975,,,343.929,50.23163
,,,,,,,,2.545357,50.24375,,,88.22123,50.2425,174.9109,50.2485,178.5924,50.24,177.7716,50.24813,,,343.9229,50.23988
,,,,,,,,2.544085,50.25238,,,88.22378,50.25075,174.9128,50.25675,178.5901,50.2485,177.7738,50.25613,,,343.9143,50.24838
,,,,,,,,2.543767,50.26013,,,88.2295,50.259,174.9131,50.26513,178.5943,50.25663,177.776,50.26475,,,343.9051,50.25688
,,,,,,,,2.543449,50.269,,,88.23331,50.26738,174.9124,50.27338,178.6029,50.26538,177.7767,50.27288,,,343.9001,50.26513
,,,,,,,,2.542496,50.27675,,,88.23395,50.27563,174.9112,50.28175,178.6092,50.27338,177.776,50.281,,,343.8997,50.27375
,,,,,,,,2.540588,50.2855,,,88.23363,50.28388,174.9106,50.28988,178.6111,50.282,177.7757,50.28963,,,343.8985,50.282
,,,,,,,,2.539317,50.29338,,,88.23427,50.29225,174.9118,50.29838,178.6102,50.29038,177.7782,50.29775,,,343.8921,50.29038
,,,,,,,,2.537727,50.30188,,,88.23681,50.3005,174.9175,50.30613,178.6083,50.29838,177.7814,50.30613,,,343.8835,50.29875
,,,,,,,,2.533595,50.31038,,,88.23808,50.309,174.9239,50.31475,178.6064,50.307,177.7852,50.31463,,,343.8772,50.307
,,,,,,,,2.52978,50.31838,,,88.23713,50.31725,174.9277,50.32288,178.6064,50.31525,177.7903,50.323,,,343.8737,50.31538
,,,,,,,,2.530416,50.32713,,,88.23649,50.32575,174.9322,50.33088,178.6083,50.3235,177.7941,50.33163,,,343.8734,50.32363
,,,,,,,,2.533277,50.335,,,88.23649,50.33413,174.9414,50.33975,178.6114,50.33175,177.7951,50.33975,,,343.8772,50.33213
,,,,,,,,2.534549,50.34363,,,88.23808,50.3425,174.9512,50.3475,178.6168,50.34038,177.7957,50.34838,,,343.8842,50.34038
,,,,,,,,2.536456,50.35175,,,88.24094,50.35088,174.957,50.35638,178.6232,50.3485,177.7973,50.35663,,,343.8908,50.34863
,,,,,,,,2.540588,50.36,,,88.24316,50.35925,174.9598,50.3645,178.627,50.35688,177.7973,50.36488,,,343.895,50.357
,,,,,,,,2.544403,50.3685,,,88.24571,50.3675,174.962,50.37288,178.6292,50.36525,177.7964,50.37338,,,343.8972,50.36525
,,,,,,,,2.544403,50.37663,,,88.24825,50.37588,174.9646,50.3815,178.6299,50.3735,177.7964,50.38163,,,343.8969,50.3735
,,,,,,,,2.542814,50.3855,,,88.25016,50.38425,174.969,50.3895,178.6286,50.382,177.7976,50.38975,,,343.8962,50.38188
,,,,,,,,2.540271,50.39338,,,88.25239,50.39263,174.9735,50.39825,178.627,50.39013,177.7995,50.39838,,,343.8972,50.38988
,,,,,,,,2.536456,50.402,,,88.25397,50.401,174.9748,50.40625,178.6245,50.39863,177.8008,50.40638,,,343.901,50.39838
,,,,,,,,2.534866,50.41013,,,88.2543,50.40938,174.9757,50.41475,178.62,50.40688,177.8027,50.41475,,,343.908,50.4065
,,,,,,,,2.536456,50.41875,,,88.2543,50.41775,174.9811,50.4235,178.6168,50.41513,177.8078,50.42338,,,343.9175,50.41475
,,,,,,,,2.539317,50.427,,,88.25302,50.426,174.9865,50.43088,178.6165,50.42325,177.8132,50.43138,,,343.9248,50.42313
,,,,,,,,2.538681,50.43538,,,88.25207,50.4345,174.9891,50.44,178.6184,50.432,177.817,50.43988,,,343.9255,50.43138
,,,,,,,,2.535184,50.44363,,,88.25302,50.44275,174.9916,50.448,178.6216,50.43975,177.8196,50.448,,,343.9255,50.43975
,,,,,,,,2.532323,50.45175,,,88.2543,50.451,174.997,50.45575,178.6254,50.44825,177.8215,50.45625,,,343.9296,50.44813
,,,,,,,,2.530734,50.45763,,,88.2543,50.4595,175.0021,50.46488,178.6283,50.457,177.8237,50.46475,,,343.9322,50.45638
,,,,,,,,2.511024,50.45838,,,88.2543,50.46763,175.0046,50.47275,178.6302,50.46475,177.8291,50.47288,,,343.9283,50.46488
,,,,,,,,2.484957,50.4585,,,88.25397,50.47588,175.0091,50.48063,178.6308,50.47363,177.8377,50.48125,,,343.9245,50.47313
,,,,,,,,2.450625,50.4585,,,88.25175,50.48425,175.018,50.48988,178.6311,50.48188,177.8459,50.48963,,,343.9264,50.48163
,,,,,,,,,,,,88.24984,50.49238,175.0256,50.4975,178.6327,50.49013,177.8507,50.49775,,,343.9302,50.48988
,,,,,,,,,,,,88.25143,50.50075,175.031,50.50588,178.634,50.49888,177.8517,50.50638,,,343.9293,50.49813
,,,,,,,,,,,,88.2562,50.509,175.0339,50.515,178.6311,50.50713,177.852,50.51463,,,343.9236,50.50663
,,,,,,,,,,,,88.26128,50.51725,175.0345,50.52238,178.6254,50.51575,177.8555,50.52288,,,343.9172,50.51488
,,,,,,,,,,,,88.2651,50.52575,175.0336,50.53125,178.6216,50.52375,177.8596,50.53125,,,343.914,50.52338
,,,,,,,,,,,,88.26733,50.534,175.0348,50.54013,178.62,50.53225,177.8622,50.5395,,,343.914,50.53188
,,,,,,,,,,,,88.27019,50.54225,175.0383,50.5475,178.6187,50.54063,177.8609,50.54788,,,343.9163,50.54013
,,,,,,,,,,,,88.27337,50.5505,175.0403,50.5565,178.6168,50.54875,177.8574,50.55625,,,343.9172,50.5485
,,,,,,,,,,,,88.27718,50.55888,175.0418,50.56525,178.6162,50.55725,177.8542,50.5645,,,343.9124,50.55675
,,,,,,,,,,,,88.28259,50.56725,175.0453,50.5725,178.6187,50.5655,177.853,50.57313,,,343.9029,50.56513
,,,,,,,,,,,,88.28703,50.57563,175.0485,50.582,178.6219,50.5735,177.8526,50.5815,,,343.8965,50.5735
,,,,,,,,,,,,88.28926,50.58388,175.0501,50.58988,178.6251,50.582,177.8539,50.58975,,,343.895,50.5815
,,,,,,,,,,,,88.29149,50.59238,175.0526,50.59763,178.6277,50.59025,177.859,50.59825,,,343.894,50.59
,,,,,,,,,,,,88.29498,50.60063,175.0568,50.60675,178.6286,50.59838,177.8647,50.60638,,,343.8931,50.59825
,,,,,,,,,,,,88.29816,50.60888,175.0615,50.6145,178.6292,50.60675,177.8679,50.615,,,343.8959,50.60663
,,,,,,,,,,,,88.30103,50.61725,175.0679,50.6225,178.6318,50.61488,177.8682,50.62313,,,343.9026,50.615
,,,,,,,,,,,,88.30515,50.62538,175.0746,50.63175,178.6343,50.62338,177.8682,50.6315,,,343.9077,50.62313
,,,,,,,,,,,,88.30992,50.63388,175.0784,50.63925,178.6375,50.63138,177.8688,50.63963,,,343.9083,50.63163
,,,,,,,,,,,,88.31215,50.64225,175.0797,50.64788,178.6432,50.63988,177.8714,50.648,,,343.9045,50.64013
,,,,,,,,,,,,88.31374,50.6505,175.08,50.65675,178.6477,50.64838,177.8762,50.65625,,,343.8988,50.64825
,,,,,,,,,,,,88.31628,50.659,175.0806,50.66425,178.6502,50.65638,177.8822,50.66463,,,343.8937,50.65675
,,,,,,,,,,,,88.3185,50.66738,175.0841,50.67325,178.6518,50.665,177.8892,50.67288,,,343.8908,50.66488
,,,,,,,,,,,,88.31882,50.67575,175.0879,50.6815,178.6537,50.67338,177.8959,50.68125,,,343.8883,50.67325
,,,,,,,,,,,,88.31787,50.684,175.0901,50.68938,178.6572,50.68188,177.899,50.68963,,,343.8845,50.68163
,,,,,,,,,,,,88.31596,50.69238,175.0921,50.69825,178.6607,50.69013,177.8984,50.69788,,,343.8832,50.68975
,,,,,,,,,,,,88.31501,50.70075,175.0927,50.70613,178.6633,50.69863,177.8975,50.70625,,,343.8854,50.69825
,,,,,,,,,,,,88.31342,50.709,175.094,50.71438,178.6633,50.707,177.8962,50.7145,,,343.8899,50.7065
,,,,,,,,,,,,88.31087,50.71725,175.0997,50.72313,178.6626,50.71525,177.8952,50.723,,,343.8937,50.71475
,,,,,,,,,,,,88.30897,50.7255,175.1073,50.73138,178.6652,50.72338,177.8981,50.73113,,,343.8959,50.72325
,,,,,,,,,,,,88.30865,50.73375,175.1134,50.7395,178.6706,50.73188,177.9016,50.73963,,,343.8975,50.73163
,,,,,,,,,,,,88.30929,50.74225,175.1178,50.7485,178.6737,50.74025,177.9029,50.74813,,,343.9001,50.74013
,,,,,,,,,,,,88.31056,50.75025,175.121,50.75613,178.6737,50.74825,177.9054,50.75625,,,343.9029,50.7485
,,,,,,,,,,,,88.3112,50.75875,175.1219,50.76475,178.6747,50.757,177.9083,50.76463,,,343.9032,50.75675
,,,,,,,,,,,,88.31247,50.76713,175.1229,50.7735,178.6779,50.765,177.9057,50.77313,,,343.8985,50.76525
,,,,,,,,,,,,88.31819,50.77525,175.127,50.781,178.6811,50.77325,177.899,50.78138,,,343.8896,50.77338
,,,,,,,,,,,,88.32836,50.78375,175.1343,50.78988,178.682,50.78175,177.8924,50.78963,,,343.8803,50.78188
,,,,,,,,,,,,88.33662,50.79188,175.1416,50.79838,178.6798,50.78988,177.8901,50.79813,,,343.874,50.79013
,,,,,,,,,,,,88.3379,50.8,175.1477,50.80613,178.6763,50.79838,177.8952,50.80613,,,343.8724,50.79838
,,,,,,,,,,,,88.33536,50.80863,175.1537,50.815,178.6728,50.8065,177.9057,50.81488,,,343.8737,50.80675
,,,,,,,,,,,,88.33599,50.81688,175.1591,50.82325,178.6721,50.81488,177.9143,50.823,,,343.8746,50.81488
,,,,,,,,,,,,88.34139,50.82525,175.1617,50.831,178.6731,50.82313,177.9181,50.83138,,,343.8734,50.82325
,,,,,,,,,,,,88.34585,50.83375,175.1633,50.84013,178.6699,50.8315,177.9203,50.83975,,,343.8724,50.8315
,,,,,,,,,,,,88.34871,50.842,175.1671,50.848,178.6629,50.83963,177.9235,50.84775,,,343.8737,50.83963
,,,,,,,,,,,,88.35157,50.8505,175.1728,50.85625,178.6626,50.84813,177.9286,50.8565,,,343.8743,50.84813
,,,,,,,,,,,,88.35602,50.85888,175.1776,50.865,178.6702,50.8565,177.9346,50.86425,,,343.8737,50.85638
,,,,,,,,,,,,88.35951,50.86738,175.1801,50.87275,178.6785,50.86475,177.9388,50.87288,,,343.8718,50.86488
,,,,,,,,,,,,88.35793,50.87575,175.1808,50.88113,178.683,50.8735,177.941,50.88125,,,343.8676,50.87313
,,,,,,,,,,,,88.35188,50.88413,175.1817,50.88988,178.6842,50.88163,177.9426,50.889,,,343.8638,50.88138
,,,,,,,,,,,,88.34648,50.8925,175.1858,50.89738,178.6846,50.89038,177.9454,50.89788,,,343.8635,50.89
,,,,,,,,,,,,88.34553,50.90088,175.1912,50.9065,178.6865,50.8985,177.9505,50.90575,,,343.8625,50.89838
,,,,,,,,,,,,88.34743,50.90913,175.197,50.9145,178.6896,50.907,177.9553,50.9145,,,343.8559,50.90663
,,,,,,,,,,,,88.35062,50.91738,175.2027,50.92263,178.6915,50.91538,177.9591,50.92275,,,343.846,50.915
,,,,,,,,,,,,88.35379,50.92563,175.2075,50.93138,178.6909,50.92363,177.9629,50.93075,,,343.8377,50.92325
,,,,,,,,,,,,88.35443,50.93388,175.2097,50.93975,178.6887,50.932,177.9645,50.93975,,,343.8339,50.93175
,,,,,,,,,,,,88.35252,50.94213,175.209,50.94738,178.6871,50.94038,177.9633,50.94763,,,343.8346,50.94
,,,,,,,,,,,,88.35062,50.95038,175.2078,50.95675,178.6871,50.94863,177.962,50.95613,,,343.8384,50.94825
,,,,,,,,,,,,88.34998,50.95863,175.2087,50.96425,178.6871,50.95688,177.9617,50.96525,,,343.8412,50.95675
,,,,,,,,,,,,88.3503,50.96688,175.2141,50.97275,178.6861,50.96525,177.9607,50.97263,,,343.8431,50.965
,,,,,,,,,,,,88.35443,50.97525,175.2218,50.98125,178.6839,50.97338,177.9588,50.98138,,,343.8451,50.97338
,,,,,,,,,,,,88.35951,50.98363,175.2288,50.98938,178.682,50.98188,177.9556,50.99,,,343.8444,50.98163
,,,,,,,,,,,,88.36492,50.99188,175.2342,50.99775,178.6817,50.99013,177.9505,50.99763,,,343.8365,50.99
,,,,,,,,,,,,88.37223,51.00038,175.2389,51.006,178.6842,50.9985,177.9471,51.0065,,,343.8244,50.99825
,,,,,,,,,,,,88.38018,51.00888,175.2466,51.01425,178.6874,51.00675,177.9474,51.01488,,,343.8142,51.0065
,,,,,,,,,,,,88.3859,51.01725,175.2555,51.02275,178.6874,51.01488,177.9515,51.02275,,,343.8085,51.01475
,,,,,,,,,,,,88.39035,51.02563,175.2615,51.031,178.6823,51.0235,177.9572,51.03163,,,343.8053,51.02288
,,,,,,,,,,,,88.39512,51.03413,175.2659,51.03925,178.6753,51.0315,177.962,51.0395,,,343.8009,51.03125
,,,,,,,,,,,,88.39671,51.04238,175.2713,51.04775,178.6721,51.03988,177.9636,51.048,,,343.7974,51.03975
,,,,,,,,,,,,88.39384,51.05075,175.2761,51.056,178.6741,51.04825,177.9658,51.05638,,,343.799,51.04788
,,,,,,,,,,,,88.38844,51.05913,175.2803,51.06425,178.6798,51.0565,177.9712,51.06413,,,343.8037,51.05638
,,,,,,,,,,,,88.38431,51.0675,175.2844,51.0725,178.6865,51.06488,177.9766,51.073,,,343.8034,51.06475
,,,,,,,,,,,,88.38335,51.07575,175.2888,51.081,178.6925,51.07313,177.9817,51.081,,,343.7958,51.073
,,,,,,,,,,,,88.38526,51.08413,175.2917,51.08925,178.6982,51.08188,177.9871,51.08913,,,343.7846,51.08163
,,,,,,,,,,,,88.38749,51.0925,175.292,51.09763,178.7039,51.08963,177.9938,51.09775,,,343.7726,51.08975
,,,,,,,,,,,,88.38876,51.10088,175.2911,51.106,178.7087,51.09838,177.9995,51.10575,,,343.7646,51.09825
,,,,,,,,,,,,88.38812,51.10913,175.2917,51.1145,178.7106,51.10675,178.003,51.11438,,,343.7608,51.10663
,,,,,,,,,,,,88.38749,51.11738,175.2955,51.12275,178.7113,51.11488,178.0027,51.12288,,,343.7583,51.11488
,,,,,,,,,,,,88.38558,51.12563,175.2977,51.1315,178.7125,51.12313,178.0011,51.131,,,343.7554,51.12325
,,,,,,,,,,,,88.38367,51.134,175.2958,51.13938,178.716,51.13188,178.0014,51.13988,,,343.7525,51.1315
,,,,,,,,,,,,88.38304,51.14213,175.2926,51.14825,178.7192,51.13975,178.0036,51.148,,,343.7478,51.13975
,,,,,,,,,,,,88.38209,51.15038,175.2895,51.15638,178.7186,51.14838,178.0052,51.1565,,,343.7411,51.14813
,,,,,,,,,,,,88.38145,51.15863,175.2869,51.16475,178.7157,51.15688,178.0043,51.165,,,343.7341,51.15638
,,,,,,,,,,,,88.38209,51.167,175.286,51.173,178.7154,51.16488,178.0014,51.17325,,,343.7325,51.16488
,,,,,,,,,,,,88.38717,51.1755,175.2876,51.1815,178.717,51.17338,177.9969,51.18163,,,343.7376,51.17313
,,,,,,,,,,,,88.39449,51.18363,175.2936,51.1895,178.7173,51.1815,177.9912,51.18988,,,343.7421,51.18163
,,,,,,,,,,,,88.40084,51.192,175.3028,51.19788,178.7148,51.18988,177.9874,51.198,,,343.7392,51.18988
,,,,,,,,,,,,88.40624,51.20025,175.3117,51.20638,178.7094,51.19813,177.9884,51.20638,,,343.7319,51.19825
,,,,,,,,,,,,88.41006,51.20863,175.3194,51.21425,178.7043,51.20638,177.9938,51.2145,,,343.7249,51.20663
,,,,,,,,,,,,88.41324,51.21713,175.326,51.223,178.7024,51.21488,177.9982,51.223,,,343.7201,51.21488
,,,,,,,,,,,,88.41801,51.22538,175.3337,51.23088,178.7033,51.223,178.0017,51.23125,,,343.7147,51.22313
,,,,,,,,,,,,88.42341,51.23375,175.3422,51.23925,178.7043,51.23163,178.0049,51.23963,,,343.709,51.2315
,,,,,,,,,,,,88.425,51.24238,175.348,51.24775,178.7046,51.23988,178.009,51.24788,,,343.7029,51.23975
,,,,,,,,,,,,88.42373,51.25063,175.3511,51.25575,178.7052,51.24838,178.0125,51.25625,,,343.6947,51.24825
,,,,,,,,,,,,88.42278,51.25913,175.3566,51.26438,178.7071,51.2565,178.0157,51.2645,,,343.6848,51.25638
,,,,,,,,,,,,88.4231,51.26738,175.3632,51.27288,178.7087,51.265,178.0205,51.273,,,343.6756,51.26463
,,,,,,,,,,,,88.42436,51.27563,175.368,51.28063,178.7097,51.27325,178.0256,51.28113,,,343.667,51.273
,,,,,,,,,,,,88.4231,51.28413,175.3702,51.2895,178.7109,51.2815,178.0303,51.28975,,,343.6581,51.28125
,,,,,,,,,,,,88.41896,51.29238,175.3705,51.29763,178.7119,51.29,178.0364,51.29775,,,343.6508,51.28975
,,,,,,,,,,,,88.4161,51.30075,175.3705,51.30575,178.7138,51.29813,178.0405,51.30625,,,343.6473,51.29813
,,,,,,,,,,,,88.41801,51.309,175.3708,51.3145,178.7186,51.30688,178.0399,51.31475,,,343.6473,51.30625
,,,,,,,,,,,,88.4231,51.31713,175.3715,51.32238,178.7249,51.31488,178.037,51.32288,,,343.6461,51.31488
,,,,,,,,,,,,88.42786,51.3255,175.374,51.33088,178.7303,51.32325,178.037,51.33125,,,343.6432,51.32313
,,,,,,,,,,,,88.42786,51.33375,175.3763,51.3395,178.7326,51.3315,178.0402,51.3395,,,343.6394,51.33175
,,,,,,,,,,,,88.42754,51.342,175.3756,51.34738,178.7332,51.34,178.0424,51.34788,,,343.6365,51.34013
,,,,,,,,,,,,88.42882,51.35038,175.3753,51.356,178.7319,51.34838,178.043,51.356,,,343.6314,51.34838
,,,,,,,,,,,,88.43168,51.35863,175.3763,51.3645,178.7307,51.35675,178.045,51.36463,,,343.6206,51.35688
,,,,,,,,,,,,88.43422,51.367,175.3769,51.37225,178.7313,51.36525,178.0472,51.373,,,343.6069,51.36525
,,,,,,,,,,,,88.4374,51.3755,175.3798,51.38138,178.7332,51.37338,178.0484,51.38138,,,343.593,51.37363
,,,,,,,,,,,,88.4409,51.38375,175.3867,51.38925,178.7329,51.382,178.0507,51.38963,,,343.5809,51.38188
,,,,,,,,,,,,88.44439,51.39238,175.3963,51.39763,178.73,51.39,178.0526,51.39825,,,343.5701,51.39013
,,,,,,,,,,,,88.44757,51.40075,175.4061,51.40625,178.7268,51.39838,178.0516,51.40625,,,343.5605,51.3985
,,,,,,,,,,,,88.45011,51.409,175.4138,51.41425,178.723,51.40675,178.0491,51.41475,,,343.5532,51.40663
,,,,,,,,,,,,88.45139,51.4175,175.4147,51.42275,178.7195,51.415,178.0453,51.42313,,,343.5472,51.41488
,,,,,,,,,,,,88.44948,51.42575,175.4122,51.4315,178.7176,51.42325,178.0408,51.43125,,,343.5402,51.42313
,,,,,,,,,,,,88.44662,51.43413,175.4141,51.43938,178.7179,51.43138,178.0392,51.43975,,,343.5332,51.43138
,,,,,,,,,,,,88.44598,51.4425,175.4201,51.448,178.7208,51.43975,178.0418,51.44775,,,343.5287,51.43975
,,,,,,,,,,,,88.45011,51.45075,175.4236,51.45638,178.7246,51.448,178.0465,51.45625,,,343.5259,51.448
,,,,,,,,,,,,88.45647,51.45913,175.4243,51.46425,178.7256,51.4565,178.0513,51.46463,,,343.5227,51.45625
,,,,,,,,,,,,88.46124,51.46738,175.4255,51.47275,178.7249,51.465,178.0529,51.47288,,,343.5224,51.46475
,,,,,,,,,,,,88.46283,51.47563,175.4287,51.48113,178.7278,51.47325,178.0532,51.481,,,343.5237,51.473
,,,,,,,,,,,,88.46315,51.48388,175.4328,51.489,178.7322,51.48188,178.0551,51.4895,,,343.5208,51.48138
,,,,,,,,,,,,88.46378,51.49213,175.4386,51.49763,178.7345,51.49038,178.0574,51.4975,,,343.5106,51.48975
,,,,,,,,,,,,88.46537,51.5005,175.4433,51.50588,178.7326,51.4985,178.0605,51.50613,,,343.4957,51.49813
,,,,,,,,,,,,88.46632,51.50875,175.4465,51.51388,178.73,51.50688,178.065,51.51425,,,343.4785,51.50663
,,,,,,,,,,,,88.46728,51.51713,175.4522,51.5225,178.7281,51.51513,178.0688,51.5225,,,343.461,51.51488
,,,,,,,,,,,,88.46887,51.52563,175.4595,51.53075,178.7284,51.52325,178.0717,51.531,,,343.4461,51.52325
,,,,,,,,,,,,88.47046,51.53388,175.464,51.53913,178.7326,51.53175,178.0736,51.53938,,,343.4375,51.53163
,,,,,,,,,,,,88.47173,51.54225,175.4665,51.54763,178.7395,51.54,178.0755,51.54763,,,343.4318,51.54
,,,,,,,,,,,,88.473,51.55063,175.4691,51.55588,178.7459,51.54838,178.0771,51.556,,,343.4229,51.54863
,,,,,,,,,,,,88.47427,51.559,175.4697,51.56425,178.7494,51.55675,178.0771,51.56463,,,343.4099,51.55663
,,,,,,,,,,,,88.47491,51.56738,175.4681,51.57288,178.7488,51.565,178.0783,51.57275,,,343.3943,51.56513
,,,,,,,,,,,,88.47332,51.57563,175.4672,51.58125,178.7459,51.5735,178.0834,51.58138,,,343.3787,51.5735
,,,,,,,,,,,,88.47046,51.58388,175.4691,51.58963,178.7437,51.5815,178.0882,51.58938,,,343.3663,51.58163
,,,,,,,,,,,,88.46823,51.59213,175.4729,51.59825,178.7421,51.59038,178.0888,51.598,,,343.3568,51.59
,,,,,,,,,,,,88.46823,51.60038,175.4773,51.60638,178.7408,51.5985,178.0885,51.60613,,,343.3479,51.59825
,,,,,,,,,,,,88.47046,51.60875,175.4818,51.615,178.7392,51.60675,178.0879,51.61438,,,343.3396,51.6065
,,,,,,,,,,,,88.47364,51.617,175.484,51.62313,178.7367,51.61513,178.0856,51.623,,,343.3348,51.615
,,,,,,,,,,,,88.47777,51.6255,175.4821,51.63138,178.7348,51.62325,178.0844,51.63138,,,343.331,51.62313
,,,,,,,,,,,,88.4819,51.63363,175.4792,51.63988,178.7326,51.63163,178.0847,51.63938,,,343.3231,51.6315
,,,,,,,,,,,,88.48381,51.64188,175.4799,51.64813,178.73,51.64,178.0863,51.648,,,343.312,51.63988
,,,,,,,,,,,,88.48413,51.65038,175.4856,51.65613,178.7275,51.64825,178.0879,51.656,,,343.3005,51.64813
,,,,,,,,,,,,88.48635,51.65863,175.4939,51.66463,178.7271,51.6565,178.0898,51.66425,,,343.2894,51.6565
,,,,,,,,,,,,88.48953,51.667,175.5025,51.67263,178.7287,51.665,178.092,51.67263,,,343.2773,51.66475
,,,,,,,,,,,,88.49367,51.67538,175.5107,51.681,178.731,51.67338,178.0917,51.6805,,,343.2633,51.67325
,,,,,,,,,,,,88.49557,51.68363,175.5184,51.68938,178.7316,51.68163,178.0901,51.68938,,,343.248,51.68163
,,,,,,,,,,,,88.49367,51.69188,175.5234,51.69725,178.7319,51.69,178.0933,51.69738,,,343.2331,51.68988
,,,,,,,,,,,,88.48953,51.70038,175.5269,51.70575,178.7319,51.6985,178.1019,51.70588,,,343.2204,51.6985
,,,,,,,,,,,,88.48604,51.70863,175.5307,51.71413,178.7313,51.70663,178.1089,51.7145,,,343.2077,51.70675
,,,,,,,,,,,,88.48444,51.71713,175.5358,51.72225,178.7319,51.71488,178.1124,51.72288,,,343.1912,51.71513
,,,,,,,,,,,,88.4889,51.72538,175.5416,51.73113,178.7338,51.72325,178.1124,51.73075,,,343.1705,51.7235
,,,,,,,,,,,,88.49684,51.73375,175.5486,51.73913,178.7357,51.73125,178.1082,51.73988,,,343.1508,51.73163
,,,,,,,,,,,,88.50193,51.742,175.5536,51.74763,178.7386,51.73963,178.1041,51.74763,,,343.1349,51.74025
,,,,,,,,,,,,88.50447,51.75038,175.5546,51.75625,178.7462,51.74813,178.1038,51.75625,,,343.1209,51.74838
,,,,,,,,,,,,88.50574,51.75863,175.5527,51.76438,178.7551,51.7565,178.1082,51.7645,,,343.1069,51.75663
,,,,,,,,,,,,88.50638,51.76688,175.5501,51.77288,178.7608,51.76463,178.1149,51.77275,,,343.0926,51.76488
,,,,,,,,,,,,88.50542,51.77538,175.5495,51.7815,178.7631,51.77325,178.119,51.781,,,343.0796,51.773
,,,,,,,,,,,,88.50288,51.78388,175.5501,51.78938,178.7624,51.78175,178.1184,51.78963,,,343.0703,51.78138
,,,,,,,,,,,,88.50288,51.79213,175.5508,51.79813,178.7583,51.78938,178.1152,51.79775,,,343.0643,51.78963
,,,,,,,,,,,,88.50702,51.8005,175.5508,51.80638,178.7532,51.79838,178.1146,51.80613,,,343.0602,51.79788
,,,,,,,,,,,,88.50956,51.80888,175.5511,51.8145,178.7504,51.80625,178.1165,51.81463,,,343.0573,51.80638
,,,,,,,,,,,,88.50638,51.81713,175.5543,51.82325,178.7494,51.81438,178.1181,51.82275,,,343.0535,51.8145
,,,,,,,,,,,,88.50161,51.8255,175.5597,51.83113,178.7507,51.82313,178.1187,51.83138,,,343.0452,51.82313
,,,,,,,,,,,,88.50034,51.83363,175.5645,51.8395,178.7551,51.83113,178.12,51.83938,,,343.0293,51.8315
,,,,,,,,,,,,88.4997,51.842,175.5673,51.84825,178.7602,51.83975,178.1222,51.848,,,343.0071,51.83975
,,,,,,,,,,,,88.49939,51.85038,175.5705,51.856,178.7656,51.84788,178.1225,51.856,,,342.9848,51.84838
,,,,,,,,,,,,88.50225,51.85875,175.5746,51.8645,178.771,51.85625,178.1219,51.8645,,,342.9655,51.8565
,,,,,,,,,,,,88.50797,51.867,175.5794,51.87288,178.7717,51.86463,178.1222,51.87275,,,342.9445,51.86488
,,,,,,,,,,,,88.51337,51.87525,175.5838,51.881,178.7666,51.873,178.1247,51.881,,,342.9197,51.87338
,,,,,,,,,,,,88.51942,51.88363,175.5867,51.8895,178.7634,51.881,178.1292,51.88938,,,342.8952,51.88138
,,,,,,,,,,,,88.52545,51.89188,175.5889,51.89763,178.7672,51.88988,178.1375,51.89788,,,342.8742,51.89013
,,,,,,,,,,,,88.52609,51.90025,175.5912,51.90563,178.7717,51.89813,178.1473,51.906,,,342.8548,51.89825
,,,,,,,,,,,,88.52164,51.90863,175.5931,51.91413,178.7729,51.9065,178.1527,51.9145,,,342.8348,51.90663
,,,,,,,,,,,,88.51719,51.917,175.594,51.92225,178.7713,51.915,178.1524,51.92288,,,342.8154,51.91513
,,,,,,,,,,,,88.51591,51.9255,175.5959,51.93025,178.7678,51.92313,178.1524,51.93088,,,342.7998,51.92325
,,,,,,,,,,,,88.51591,51.93375,175.6029,51.93913,178.7628,51.93175,178.1534,51.9395,,,342.7858,51.93163
,,,,,,,,,,,,88.51687,51.942,175.6134,51.947,178.7599,51.93988,178.1537,51.94763,,,342.7709,51.94
,,,,,,,,,,,,88.51973,51.95038,175.6252,51.95525,178.7599,51.94863,178.1549,51.956,,,342.7534,51.94838
,,,,,,,,,,,,88.52419,51.95863,175.6341,51.96425,178.7631,51.95688,178.1584,51.96438,,,342.734,51.95675
,,,,,,,,,,,,88.52768,51.96688,175.6379,51.972,178.7669,51.96525,178.1626,51.97275,,,342.7165,51.96475
,,,,,,,,,,,,88.52831,51.97538,175.6392,51.9805,178.7675,51.97363,178.1658,51.981,,,342.7041,51.97338
,,,,,,,,,,,,88.52736,51.9835,175.6417,51.98925,178.765,51.982,178.1673,51.98963,,,342.6927,51.9815
